Title,AlbumTitle,TrackArtist,AlbumArtist,Genre,Year,Duration,PlayCount,TrackNumber,Path
Nikes,Blonde,Frank Ocean,Frank Ocean,Pop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Frank Ocean/Blonde/1-01 Nikes.mp3
Wolves,The Life Of Pablo,Kanye West,Kanye West,Rap/Hip Hop,,0:0,0,13,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kanye West/The Life Of Pablo/1-13 Wolves.mp3
Come Through and Chill (feat. J. Cole & Salaam Remi) ,War & Leisure,Miguel,Unknown Artist,14,,0:0,0,10,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Miguel/War & Leisure/10 Come Through and Chill (feat. J..mp3
"hand crushed by a mallet (Remix) [feat. Fall Out Boy, Craig Owens, Nicole Dollanganger]",1000 gecs and The Tree of Clues,100 gecs,100 gecs,Alternative,,0:0,0,5,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/100 gecs/1000 gecs and The Tree of Clues/1-05 hand crushed by a mallet (Remix.mp3
Niggas in Paris,Watch The Throne,Jay-Z and Kanye West,Jay-Z & Kanye West,Rap/Hip Hop,,0:0,0,03,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Jay-Z & Kanye West/Watch The Throne/03 Niggas in Paris.mp3
DUCKWORTH.,DAMN.,Kendrick Lamar,Kendrick Lamar,Rap/Hip Hop,,0:0,0,14,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kendrick Lamar/DAMN_/1-14 DUCKWORTH..mp3
Shake The Room,Meet The Woo 2 (Deluxe),"Pop Smoke, Quavo",Pop Smoke,Rap/Hip Hop,,0:0,0,2,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Pop Smoke/Meet The Woo 2 (Deluxe)/1-02 Shake The Room.mp3
Water,CrasH Talk,"Schoolboy Q, Lil Baby",Schoolboy Q,Rap/Hip Hop,,0:0,0,13,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Schoolboy Q/CrasH Talk/1-13 Water.mp3
Hot (Remix) [feat. Gunna and Travis Scott],Hot (Remix) [feat. Gunna and Travis Scott],"Young Thug, Gunna, Travis Scott",Young Thug,Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Young Thug/Hot (Remix) [feat. Gunna and Travis Scot/1-01 Hot (Remix) [feat. Gunna and Tr.mp3
Watch,Watch,"Travis Scott, Lil Uzi Vert, Kanye West",Travis Scott,Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Travis Scott/Watch/1-01 Watch.mp3
Jungle,If You're Reading This It's Too Late,Drake,Drake,Rap/Hip Hop,,0:0,0,16,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Drake/If You're Reading This It's Too Late/1-16 Jungle.mp3
REEL IT IN,ONEPOINTFIVE,Aminé,Aminé,Rap/Hip Hop,,0:0,0,3,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Aminé/ONEPOINTFIVE/1-03 REEL IT IN.mp3
Lithuania,Detroit 2,"Big Sean, Travis Scott",Big Sean,Rap/Hip Hop,,0:0,0,12,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Big Sean/Detroit 2/1-12 Lithuania.mp3
20 Min,Luv Is Rage 2 (Deluxe),Lil Uzi Vert,Lil Uzi Vert,Rap/Hip Hop,,0:0,0,20,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Lil Uzi Vert/Luv Is Rage 2 (Deluxe)/1-20 20 Min.mp3
In da Club,Get Rich Or Die Tryin',50 Cent,Unknown Artist,Rap/Hip Hop,,0:0,0,5,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/50 Cent/Get Rich Or Die Tryin'/05 In da Club.mp3
scars,The Melodic Blue,Baby Keem,Baby Keem,Rap/Hip Hop,,0:0,0,11,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Baby Keem/The Melodic Blue/11 scars.mp3
Guilty Conscience (Tame Impala Remix),Guilty Conscience (Tame Impala Remix),"070 Shake, Tame Impala",070 Shake,Alternative,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/070 Shake/Guilty Conscience (Tame Impala Remix)/1-01 Guilty Conscience (Tame Impala.mp3
Solo,Blonde,Frank Ocean,Frank Ocean,Pop,,0:0,0,5,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Frank Ocean/Blonde/1-05 Solo.mp3
OSOM (feat. J. Cole),Redemption,Jay Rock,Unknown Artist,Rap/Hip Hop,,0:0,0,7,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Jay Rock/Redemption/07 OSOM (feat. J. Cole).mp3
Tomorrow,Isolation,Kali Uchis,Kali Uchis,R&B,,0:0,0,11,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kali Uchis/Isolation/1-11 Tomorrow.mp3
American Boy,Shine,"Estelle, Kanye West",Estelle,R&B,,0:0,0,3,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Estelle/Shine/1-03 American Boy.mp3
Don't Shoot,The House Is Burning,Isaiah Rashad,Isaiah Rashad,Rap/Hip Hop,,0:0,0,11,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Isaiah Rashad/The House Is Burning/11 Don't Shoot.mp3
Ghostface Killers (feat. Travis Scott),Without Warning,21 Savage,21 Savage,Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/21 Savage/Without Warning/1-01 Ghostface Killers (feat. Travis.mp3
Junya,Donda,Kanye West,Kanye West,Rap/Hip Hop,,0:0,0,9,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kanye West/Donda/1-09 Junya.mp3
Fried Rice,Fried Rice,Bas;JID,Bas,Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Bas/Fried Rice/1-01 Fried Rice.mp3
How Much A Dollar Cost (Feat. James Fauntleroy & Ronald Isley),To Pimp A Butterfly,Kendrick Lamar,Kendrick Lamar,Rap/Hip Hop,,0:0,0,11,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kendrick Lamar/To Pimp A Butterfly/11 How Much A Dollar Cost (Feat. Jam.mp3
Duel of the Fates,Star Wars: The Phantom Menace (Original Motion Picture Soundtrack),John Williams,John Williams,Films/Games,,0:0,0,2,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/John Williams/Star Wars_ The Phantom Menace (Original/02 Duel of the Fates.mp3
Chase The Money,Chase The Money,E-40;Quavo;Roddy Ricch;A$AP Ferg;Schoolboy Q,E-40,Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/E-40/Chase The Money/1-01 Chase The Money.mp3
Reminder,Starboy,The Weeknd,The Weeknd,R&B,,0:0,0,4,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/The Weeknd/Starboy/1-04 Reminder.mp3
Cudi Montage,KIDS SEE GHOSTS,KIDS SEE GHOSTS,KIDS SEE GHOSTS,Rap/Hip Hop,,0:0,0,7,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/KIDS SEE GHOSTS/KIDS SEE GHOSTS/1-07 Cudi Montage.mp3
Coming Back,Friends That Break Your Heart (Bonus),James Blake,James Blake,Alternative,,0:0,0,3,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/James Blake/Friends That Break Your Heart (Bonus)/1-03 Coming Back.mp3
After The Storm,Isolation,"Kali Uchis, Tyler, The Creator, Bootsy Collins",Kali Uchis,R&B,,0:0,0,13,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kali Uchis/Isolation/1-13 After The Storm.mp3
p r i d e . i s . t h e . d e v i l,The Off-Season,J. Cole/Lil Baby,J. Cole,Rap/Hip Hop,,0:0,0,7,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/J. Cole/The Off-Season/07 p r i d e . i s . t h e . d e v i.mp3
No Feelings,No Feelings,"PARTYNEXTDOOR, Travis Scott",PARTYNEXTDOOR,Rap/Hip Hop,,0:0,0,,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/PARTYNEXTDOOR/No Feelings/No Feelings.mp3
16,The Melodic Blue,Baby Keem,Baby Keem,Rap/Hip Hop,,0:0,0,16,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Baby Keem/The Melodic Blue/16 16.mp3
DNA.,DAMN.,Kendrick Lamar,Kendrick Lamar,Rap/Hip Hop,,0:0,0,2,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kendrick Lamar/DAMN_/1-02 DNA..mp3
RAF,RAF,"A$AP Mob, A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert, Frank Ocean",A$AP Mob,Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/A$AP Mob/RAF/1-01 RAF.mp3
The City,Venice,Anderson .Paak,Anderson .Paak,R&B,,0:0,0,3,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Anderson .Paak/Venice/03 The City.mp3
On Sight,Yeezus,Kanye West,Kanye West,Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kanye West/Yeezus/1-01 On Sight.mp3
Dior (Remix),Meet The Woo 2 (Deluxe),"Pop Smoke, Gunna",Pop Smoke,Rap/Hip Hop,,0:0,0,15,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Pop Smoke/Meet The Woo 2 (Deluxe)/1-15 Dior (Remix).mp3
Lockdown,Lockdown,Anderson .Paak,Anderson .Paak,Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Anderson .Paak/Lockdown/1-01 Lockdown.mp3
Yes I'm Changing,Currents,Tame Impala,Tame Impala,Alternative,,0:0,0,4,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Tame Impala/Currents/04 Yes I'm Changing.mp3
BUTTERFLY EFFECT,ASTROWORLD,Travis Scott,Travis Scott,Rap/Hip Hop,,0:0,0,14,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Travis Scott/ASTROWORLD/14 BUTTERFLY EFFECT.mp3
How It Feels,The Voice of the Heroes,Lil Baby,Lil Baby,Rap/Hip Hop,,0:0,0,9,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Lil Baby/The Voice of the Heroes/09 How It Feels.mp3
through the late night,Birds In The Trap Sing McKnight,Travis Scott,Travis Scott,Rap/Hip Hop,,0:0,0,4,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Travis Scott/Birds In The Trap Sing McKnight/1-04 through the late night.mp3
MAFIA,ESCAPE PLAN / MAFIA,Travis Scott,Travis Scott,Rap/Hip Hop,,0:0,0,2,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Travis Scott/ESCAPE PLAN _ MAFIA/1-02 MAFIA.mp3
HONEST,DIE FOR MY BITCH,Baby Keem,Baby Keem,Rap/Hip Hop,,0:0,0,2,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Baby Keem/DIE FOR MY BITCH/1-02 HONEST.mp3
Surround Sound,Surround Sound,JID,JID,Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/JID/Surround Sound/1-01 Surround Sound.mp3
Pray 4 Love,Rodeo,"Travis Scott, The Weeknd",Travis Scott,Rap/Hip Hop,,0:0,0,6,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Travis Scott/Rodeo/1-06 Pray 4 Love.mp3
Maria I'm Drunk,Rodeo,"Travis Scott, Justin Bieber, Young Thug",Travis Scott,Rap/Hip Hop,,0:0,0,11,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Travis Scott/Rodeo/1-11 Maria I'm Drunk.mp3
Champion,RECKLESS,"NAV, Travis Scott",NAV,Rap/Hip Hop,,0:0,0,5,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/NAV/RECKLESS/1-05 Champion.mp3
I Wonder,Graduation,Kanye West,Kanye West,Rap/Hip Hop,,0:0,0,4,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kanye West/Graduation/1-04 I Wonder.mp3
Show Out,Man On The Moon III: The Chosen,"Kid Cudi, Skepta, Pop Smoke",Kid Cudi,Rap/Hip Hop,,0:0,0,8,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kid Cudi/Man On The Moon III_ The Chosen/1-08 Show Out.mp3
Love$ick,Mura Masa,Mura Masa/A$AP Rocky,Mura Masa,Electro,,0:0,0,3,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Mura Masa/Mura Masa/03 Love$ick.mp3
"Solo Dolo, Pt. III",Man On The Moon III: The Chosen,Kid Cudi,Kid Cudi,Rap/Hip Hop,,0:0,0,9,"/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kid Cudi/Man On The Moon III_ The Chosen/1-09 Solo Dolo, Pt. III.mp3"
Aim For The Moon,Shoot For The Stars Aim For The Moon,"Pop Smoke, Quavo",Pop Smoke,Rap/Hip Hop,,0:0,0,2,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Pop Smoke/Shoot For The Stars Aim For The Moon/1-02 Aim For The Moon.mp3
l e t . g o . m y . h a n d,The Off-Season,J. Cole/Bas/6lack,J. Cole,Rap/Hip Hop,,0:0,0,8,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/J. Cole/The Off-Season/08 l e t . g o . m y . h a n d.mp3
Big Rings,What A Time To Be Alive,"Drake, Future",Drake,Rap/Hip Hop,,0:0,0,2,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Drake/What A Time To Be Alive/1-02 Big Rings.mp3
Forbidden Fruit,Born Sinner (Deluxe Version) ,"J. Cole, Kendrick Lamar",J. Cole,Rap/Hip Hop,,0:0,0,11,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/J. Cole/Born Sinner (Deluxe Version)/11 Forbidden Fruit.mp3
"These Walls (feat. Bilal, Anna Wise & Thundercat)",To Pimp A Butterfly,Kendrick Lamar,Kendrick Lamar,Rap/Hip Hop,,0:0,0,5,"/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kendrick Lamar/To Pimp A Butterfly/05 These Walls (feat. Bilal, Anna Wi.mp3"
m.A.A.d city,"good kid, m.A.A.d city (Deluxe)","Kendrick Lamar, MC Eiht",Kendrick Lamar,Rap/Hip Hop,,0:0,0,8,"/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kendrick Lamar/good kid, m.A.A.d city (Deluxe)/1-08 m.A.A.d city.mp3"
Baptized In Fire,"Passion, Pain & Demon Slayin'","Kid Cudi, Travis Scott",Kid Cudi,Rap/Hip Hop,,0:0,0,8,"/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kid Cudi/Passion, Pain & Demon Slayin'/1-08 Baptized In Fire.mp3"
Free Lunch,The Sun's Tirade,Isaiah Rashad,Isaiah Rashad,Rap/Hip Hop,,0:0,0,3,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Isaiah Rashad/The Sun's Tirade/03 Free Lunch.mp3
waves (Tame Impala Remix),Rogue Waves,"Miguel, Tame Impala",Miguel,R&B,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Miguel/Rogue Waves/1-01 waves (Tame Impala Remix).mp3
Ballin’,Perfect Ten,"Mustard, Roddy Ricch",Mustard,Rap/Hip Hop,,0:0,0,9,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Mustard/Perfect Ten/1-09 Ballin_.mp3
New Rules,Dua Lipa (Deluxe),Dua Lipa,Dua Lipa,Pop,,0:0,0,10,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Dua Lipa/Dua Lipa (Deluxe)/1-10 New Rules.mp3
FEEL.,DAMN.,Kendrick Lamar,Kendrick Lamar,Rap/Hip Hop,,0:0,0,5,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kendrick Lamar/DAMN_/1-05 FEEL..mp3
Not You Too,Dark Lane Demo Tapes,"Drake, Chris Brown",Drake,Rap/Hip Hop,,0:0,0,4,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Drake/Dark Lane Demo Tapes/1-04 Not You Too.mp3
BALD! REMIX,BALD! REMIX,"JPEGMAFIA,Denzel Curry",JPEGMAFIA,Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/JPEGMAFIA/BALD! REMIX/1-01 BALD! REMIX.mp3
Darkseid,The House Is Burning,Isaiah Rashad,Isaiah Rashad,Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Isaiah Rashad/The House Is Burning/01 Darkseid.mp3
Dead To Me,Isolation,Kali Uchis,Kali Uchis,R&B,,0:0,0,7,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kali Uchis/Isolation/1-07 Dead To Me.mp3
Life Is Good,Life Is Good,"Future, Drake",Future,Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Future/Life Is Good/1-01 Life Is Good.mp3
Cayendo (Side A - Acoustic),Cayendo (Side A - Acoustic),Frank Ocean,Frank Ocean,Pop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Frank Ocean/Cayendo (Side A - Acoustic)/1-01 Cayendo (Side A - Acoustic).mp3
Leader Of The Delinquents,Leader Of The Delinquents,Kid Cudi,Kid Cudi,Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kid Cudi/Leader Of The Delinquents/1-01 Leader Of The Delinquents.mp3
A Thousand Miles,Be Not Nobody,Vanessa Carlton,Vanessa Carlton,Pop,,0:0,0,3,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Vanessa Carlton/Be Not Nobody/1-03 A Thousand Miles.mp3
LOYALTY.,DAMN.,"Kendrick Lamar, Rihanna",Kendrick Lamar,Rap/Hip Hop,,0:0,0,6,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kendrick Lamar/DAMN_/1-06 LOYALTY..mp3
Money Trees,"good kid, m.A.A.d city (Deluxe)","Kendrick Lamar, Jay Rock",Kendrick Lamar,Rap/Hip Hop,,0:0,0,5,"/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kendrick Lamar/good kid, m.A.A.d city (Deluxe)/1-05 Money Trees.mp3"
Tequila Shots,Man On The Moon III: The Chosen,Kid Cudi,Kid Cudi,Rap/Hip Hop,,0:0,0,2,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Kid Cudi/Man On The Moon III_ The Chosen/1-02 Tequila Shots.mp3
BRACKETS,KOD,J. Cole,Unknown Artist,Rap/Hip Hop,,0:0,0,8,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/J. Cole/KOD/08 BRACKETS.mp3
Hit Different,Hit Different,"SZA, Ty Dolla $ign, The Neptunes, Pharrell Williams",SZA,R&B,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/SZA/Hit Different/1-01 Hit Different.mp3
R.I.P.,Die Lit,Playboi Carti,Playboi Carti,Rap/Hip Hop,,0:0,0,2,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Playboi Carti/Die Lit/1-02 R.I.P..mp3
Somewhereinamerica,Magna Carta... Holy Grail,JAY-Z,Jay-Z,Rap/Hip Hop,,0:0,0,7,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/JAY-Z/Magna Carta... Holy Grail/1-07 Somewhereinamerica.mp3
Hotel Lobby,Shoot For The Stars Aim For The Moon (Deluxe),Pop Smoke,Pop Smoke,Rap/Hip Hop,,0:0,0,20,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Pop Smoke/Shoot For The Stars Aim For The Moon (De/1-20 Hotel Lobby.mp3
The Imperial March (Darth Vader's Theme),Star Wars: The Empire Strikes Back (Original Motion Picture Soundtrack),John Williams,John Williams,Films/Games,,0:0,0,5,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/John Williams/Star Wars_ The Empire Strikes Back (Orig/05 The Imperial March (Darth Vader's.mp3
durag activity,durag activity,Baby Keem/Travis Scott,Baby Keem/Travis Scott,Alternative/Rap/Hip Hop,,0:0,0,1,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Baby Keem_Travis Scott/durag activity/01 durag activity.mp3
Costa Rica,Revenge Of The Dreamers III,Dreamville;Bas;JID;Guapdad 4000;Reese LAFLARE;Jace;Mez;Smokepurpp;Buddy;Ski Mask the Slump God,Dreamville,Rap/Hip Hop,,0:0,0,11,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Dreamville/Revenge Of The Dreamers III/1-11 Costa Rica.mp3
P2,Eternal Atake,Lil Uzi Vert,Lil Uzi Vert,Rap/Hip Hop,,0:0,0,16,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Lil Uzi Vert/Eternal Atake/1-16 P2.mp3
Love Galore,Ctrl,"SZA, Travis Scott",SZA,R&B,,0:0,0,2,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/SZA/Ctrl/1-02 Love Galore.mp3
Proud of You (feat. Lil Uzi Vert & Yung Kayo),Slime Language 2,Young Stoner Life/Young Thug/Lil Uzi Vert/Yung Kayo,Young Stoner Life/Young Thug/Gunna,Rap/Hip Hop,,0:0,0,7,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Young Stoner Life_Young Thug_Gunna/Slime Language 2/07 Proud of You (feat. Lil Uzi Vert.mp3
Robot Rock,"Musique, Vol. 1",Daft Punk,Daft Punk,Electro,,0:0,0,10,"/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Daft Punk/Musique, Vol. 1/1-10 Robot Rock.mp3"
Crown,Magna Carta... Holy Grail,JAY-Z,Jay-Z,Rap/Hip Hop,,0:0,0,8,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/JAY-Z/Magna Carta... Holy Grail/1-08 Crown.mp3
Huey Knew THEN (feat. Da$H),Do What Thou Wilt. ,Ab-Soul,Unknown Artist,Rap/Hip Hop,,0:0,0,3,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Ab-Soul/Do What Thou Wilt_/03 Huey Knew THEN (feat. Da$H).mp3
Sacrifices,Revenge Of The Dreamers III,Dreamville;EARTHGANG;J. Cole;Saba;Smino,Dreamville,Rap/Hip Hop,,0:0,0,18,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Dreamville/Revenge Of The Dreamers III/1-18 Sacrifices.mp3
Chicago Freestyle,Dark Lane Demo Tapes,"Drake, Giveon",Drake,Rap/Hip Hop,,0:0,0,3,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Drake/Dark Lane Demo Tapes/1-03 Chicago Freestyle.mp3
Love/Paranoia,Currents,Tame Impala,Tame Impala,Alternative,,0:0,0,12,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Tame Impala/Currents/1-12 Love_Paranoia.mp3
Skyfall,Days Before Rodeo,"Travis Scott, Young Thug",Travis Scott,Rap/Hip Hop,,0:0,0,6,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Travis Scott/Days Before Rodeo/06 Skyfall.mp3
90210,Rodeo,"Travis Scott, Kacy Hill",Travis Scott,Rap/Hip Hop,,0:0,0,5,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Travis Scott/Rodeo/1-05 90210.mp3
CLOUT COBAIN | CLOUT CO13A1N,TA13OO,Denzel Curry,Denzel Curry,Rap/Hip Hop,,0:0,0,5,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Denzel Curry/TA13OO/2-05 CLOUT COBAIN _ CLOUT CO13A1N.mp3
Who R U?,Oxnard,Anderson .Paak,Unknown Artist,Rap/Hip Hop,,0:0,0,4,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Anderson .Paak/Oxnard/04 Who R U_.mp3
Westbrook,DiCaprio 2,J.I.D & A$AP Ferg,J.I.D ,Rap/Hip Hop,,0:0,0,3,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/J.I.D/DiCaprio 2/03 Westbrook.mp3
Boy With Luv (Feat. Halsey),MAP OF THE SOUL : 7,BTS,Unknown Artist,,,0:0,0,,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/BTS/MAP OF THE SOUL _ 7/Boy With Luv (Feat. Halsey).mp3
Pyramids,channel ORANGE,Frank Ocean,Frank Ocean,Pop,,0:0,0,10,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Frank Ocean/channel ORANGE/1-10 Pyramids.mp3
LamboTruck,Revenge Of The Dreamers III,Dreamville;Cozz;Reason;Childish Major,Dreamville,Rap/Hip Hop,,0:0,0,3,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Dreamville/Revenge Of The Dreamers III/1-03 LamboTruck.mp3
PROM / KING,CARE FOR ME,Saba,Saba,Rap/Hip Hop,,0:0,0,9,/windows/Users/Anthony Tarbinian/iTunes/iTunes Media/Music/Saba/CARE FOR ME/1-09 PROM _ KING.mp3
